Gender,Rural_or_not,BIPOC_or_not,FirstGen_or_not,Completed_FAFSA,Exp_FamilyContribution,Adjusted_GrossIncome,Got_FedGrants,Got_NeedBasedAid,Got_Any_Aid
M,0,0,0,1,290741.0,514309.0,0,0,1
F,0,1,0,1,12706.0,71167.0,0,1,1
M,0,0,0,1,141209.0,310286.0,0,0,1
F,1,0,1,1,2514.0,31493.0,1,1,1
M,0,0,0,1,133605.0,202462.0,0,0,1
M,0,0,0,1,178750.0,352771.0,0,0,0
M,0,0,0,1,1831.0,48000.0,1,1,1
F,0,0,0,1,110217.0,68779.0,0,0,1
M,1,0,0,1,83330.0,189306.0,0,0,1
M,0,0,0,1,77450.0,196440.0,0,0,1
M,0,1,0,1,16818.0,72612.0,0,1,1
M,0,0,0,1,133308.0,329259.0,0,0,0
M,0,0,0,1,113660.0,143183.0,0,0,1
F,0,1,0,1,327599.0,295137.0,0,0,1
F,0,1,0,1,51246.0,154507.0,0,0,0
F,0,0,0,1,282693.0,717410.0,0,0,1
F,0,1,0,1,47726.0,199301.0,0,0,1
F,0,0,0,1,44786.0,186281.0,0,0,0
F,0,1,0,1,71526.0,135703.0,0,0,1
M,0,1,0,1,17629.0,157421.0,0,1,1
F,0,1,1,1,43141.0,161940.0,0,0,0
F,0,0,0,1,29850.0,221990.0,0,0,0
F,0,1,0,1,42551.0,97421.0,0,0,1
M,0,0,0,1,23574.0,109264.0,0,0,1
F,0,0,0,1,6087.0,65087.0,0,0,1
M,0,1,1,1,8163.0,73573.0,0,1,1
F,1,0,0,1,30195.0,136716.0,0,0,1
F,0,0,0,1,14273.0,133166.0,0,1,1
F,1,0,0,1,201420.0,99309.0,0,0,0
F,0,0,0,1,179343.0,388232.0,0,0,1
M,0,1,1,1,2743.0,44371.0,1,1,1
M,0,1,0,1,100.0,250.0,1,1,1
M,0,0,0,1,403945.0,423846.0,0,0,1
F,0,1,0,1,17341.0,63750.0,0,1,1
F,0,0,1,1,6984.0,66571.0,0,1,1
F,0,1,0,1,999999.0,1569010.0,0,0,1
F,0,0,0,1,84568.0,230720.0,0,0,1
F,0,0,1,1,2975.0,32816.0,1,1,1
F,0,1,0,1,17809.0,90957.0,0,0,1
M,0,0,0,1,178280.0,229893.0,0,0,1
M,0,0,0,1,97200.0,236787.0,0,0,1
F,0,0,0,1,30339.0,140085.0,0,0,1
F,0,0,0,1,54279.0,149416.0,0,0,0
M,0,0,0,1,65766.0,158435.0,0,0,1
M,0,1,0,1,71388.0,199857.0,0,0,1
M,0,1,0,1,62148.0,228148.0,0,0,0
M,0,0,0,1,70780.0,264718.0,0,0,1
F,0,0,0,1,34489.0,67197.0,0,0,1
F,1,0,0,1,35072.0,49301.0,0,0,0
F,1,0,0,1,81297.0,278357.0,0,0,1
F,0,1,0,1,59842.0,175195.0,0,0,1
M,0,0,0,1,79574.0,246523.0,0,0,1
M,0,1,1,1,623.0,29383.0,1,1,1
M,0,0,0,1,48740.0,154219.0,0,0,1
F,0,0,0,1,12447.0,59229.0,0,1,1
F,0,0,0,1,65891.0,208462.0,0,0,1
M,0,0,0,1,94484.0,265605.0,0,0,0
M,0,1,0,1,329460.0,553595.0,0,0,1
F,0,0,0,1,127568.0,141893.0,0,0,0
M,0,0,0,1,48048.0,81952.0,0,0,0
F,0,0,0,1,117392.0,323129.0,0,0,0
M,0,0,0,1,138821.0,335218.0,0,0,0
F,0,0,0,1,26109.0,121464.0,0,0,1
F,0,0,0,1,784.0,44075.0,1,1,1
F,0,0,0,1,29985.0,119815.0,0,0,1
M,0,0,1,1,10045.0,80346.0,0,1,1
F,0,1,1,1,355713.0,301251.0,0,0,0
F,0,0,0,1,72769.0,39901.0,0,0,1
M,0,0,0,1,120970.0,280874.0,0,0,1
M,0,0,0,1,2440.0,31797.0,1,1,1
F,1,0,0,1,8018.0,-4555.0,0,0,0
F,0,0,0,1,75414.0,227571.0,0,0,1
M,0,0,0,1,27369.0,83545.0,0,0,1
M,0,0,0,1,27946.0,196857.0,0,1,1
F,0,0,1,1,43488.0,102000.0,0,0,1
F,0,1,0,1,122780.0,185182.0,0,0,0
F,0,0,0,1,42860.0,169904.0,0,0,1
F,0,0,0,1,179095.0,334587.0,0,0,1
M,0,0,0,1,61720.0,121348.0,0,0,0
F,0,0,1,1,43359.0,97507.0,0,0,1
F,0,0,0,1,244652.0,722774.0,0,0,1
M,0,0,0,1,60629.0,141233.0,0,0,1
M,0,0,0,1,24632.0,97513.0,0,0,1
M,0,1,0,1,38494.0,128804.0,0,0,0
M,0,1,0,1,7275.0,65664.0,0,1,1
F,0,1,0,1,79157.0,243622.0,0,0,1
F,0,1,1,1,35783.0,143463.0,0,0,1
F,0,0,0,1,43751.0,162991.0,0,0,1
M,0,0,0,1,289131.0,454728.0,0,0,1
F,0,0,0,1,47968.0,157225.0,0,0,1
F,0,0,0,1,61791.0,195167.0,0,0,1
F,0,0,0,1,119332.0,249535.0,0,0,1
M,0,0,0,1,112024.0,182496.0,0,0,1
F,1,1,1,1,6705.0,79959.0,0,1,1
F,0,1,0,1,99750.0,92170.0,0,0,1
F,0,0,0,1,10416.0,79475.0,0,1,1
F,0,0,1,1,9109.0,89493.0,0,1,1
F,0,1,0,1,1000.0,-488785.0,1,1,1
F,0,1,1,1,7313.0,82867.0,0,1,1
F,0,0,0,1,149412.0,149904.0,0,0,1
F,1,1,0,1,14783.0,87022.0,0,1,1
F,0,1,0,1,98415.0,189699.0,0,0,1
F,0,0,0,1,68159.0,188730.0,0,0,1
F,0,0,0,1,15176.0,74788.0,0,1,1
M,0,0,0,1,184877.0,344308.0,0,0,1
F,1,1,1,1,11012.0,96292.0,0,1,1
F,1,0,0,1,7843.0,111500.0,0,1,1
F,0,1,1,1,77771.0,272602.0,0,0,0
M,1,0,0,1,187019.0,411577.0,0,0,1
F,0,1,1,1,28557.0,136874.0,0,0,0
F,0,1,0,1,8120.0,82894.0,0,1,1
F,0,0,0,1,29396.0,125729.0,0,0,0
F,0,1,0,1,70441.0,84201.0,0,0,1
M,0,1,0,1,111244.0,216750.0,0,0,1
F,0,1,1,1,789.0,36698.0,1,1,1
M,0,0,0,1,82167.0,118673.0,0,0,1
F,0,0,0,1,56292.0,145068.0,0,0,1
M,0,0,0,1,19284.0,51967.0,0,0,0
F,0,0,0,1,3394.0,98359.0,1,1,1
M,0,0,0,1,69681.0,184350.0,0,0,1
F,0,1,1,1,13702.0,75788.0,0,1,1
F,0,0,1,1,9217.0,75881.0,0,0,0
M,0,0,0,1,21602.0,105307.0,0,1,1
M,1,0,0,1,35240.0,81724.0,0,0,1
F,0,1,0,1,5245.0,47065.0,1,1,1
M,0,0,0,1,63030.0,134010.0,0,0,1
F,0,1,0,1,63717.0,200988.0,0,0,1
M,0,0,0,1,39100.0,147410.0,0,0,1
F,0,0,0,1,47863.0,185579.0,0,0,1
F,0,1,0,1,325.0,30030.0,1,1,1
F,0,0,0,1,11501.0,107742.0,0,1,1
F,0,1,0,1,27618.0,108070.0,0,0,1
M,0,0,0,1,28707.0,104452.0,0,0,1
F,0,0,0,1,54219.0,215845.0,0,0,1
F,0,0,0,1,69617.0,231668.0,0,0,1
F,0,0,1,1,17548.0,89440.0,0,0,1
M,0,0,0,1,90271.0,216698.0,0,0,1
F,0,0,0,1,45468.0,136527.0,0,0,1
M,0,1,0,1,38931.0,137128.0,0,0,1
M,0,1,0,1,110937.0,325626.0,0,0,0
M,0,0,0,1,15655.0,80494.0,0,0,1
F,0,1,0,1,33087.0,56562.0,0,0,1
F,0,0,0,1,37304.0,86440.0,0,0,0
F,0,0,0,1,41177.0,126943.0,0,0,1
F,0,0,0,1,97777.0,261436.0,0,0,0
F,0,0,0,1,78549.0,266664.0,0,0,0
F,0,1,1,1,765.0,31102.0,1,1,1
F,0,0,1,1,1673.0,45614.0,1,1,1
M,1,0,0,1,100.0,-12967.0,1,1,1
M,0,0,0,1,84884.0,245111.0,0,0,1
M,0,1,0,1,313141.0,777014.0,0,0,1
M,0,1,0,1,123890.0,272999.0,0,0,0
F,0,0,1,1,15035.0,84264.0,0,1,1
M,0,0,0,1,97950.0,266014.0,0,0,1
F,0,1,0,1,11864.0,89219.0,0,1,1
F,0,1,0,1,88413.0,166385.0,0,0,0
F,0,0,1,1,40834.0,140335.0,0,0,1
F,0,0,0,1,75910.0,211919.0,0,0,1
M,0,0,0,1,105140.0,243868.0,0,0,1
M,0,1,1,1,908.0,35690.0,1,1,1
F,0,1,0,1,34330.0,190000.0,0,0,1
M,0,0,0,1,11705.0,75225.0,0,0,1
M,0,0,0,1,117198.0,294551.0,0,0,0
F,0,0,0,1,94462.0,59793.0,0,0,1
F,0,0,0,1,37125.0,280158.0,0,0,1
F,0,0,0,1,99721.0,305680.0,0,0,0
M,0,0,0,1,134909.0,325898.0,0,0,1
M,0,0,0,1,38219.0,115974.0,0,0,1
M,0,1,0,1,25980.0,121354.0,0,0,0
M,0,1,1,1,13159.0,92128.0,0,1,1
F,0,0,0,1,47005.0,134468.0,0,0,0
F,0,1,1,1,5072.0,47339.0,1,1,1
F,0,0,0,1,73564.0,205669.0,0,0,1
M,0,0,0,1,12012.0,80672.0,0,1,1
F,0,0,0,1,54.0,32214.0,1,1,1
M,0,1,0,1,11620.0,113853.0,0,1,1
F,0,0,0,1,130306.0,266246.0,0,0,1
F,0,0,0,1,123088.0,104651.0,0,0,1
M,0,1,0,1,834.0,30965.0,1,1,1
M,0,1,0,1,69049.0,226776.0,0,0,1
F,0,0,0,1,10786.0,110023.0,0,1,1
F,0,1,0,1,37022.0,152316.0,0,0,1
F,0,0,0,1,137746.0,402789.0,0,0,0
M,0,0,0,1,33575.0,121872.0,0,0,0
M,0,0,0,1,48067.0,260886.0,0,0,1
M,0,0,0,1,153574.0,275132.0,0,0,0
F,0,0,0,1,371986.0,1586735.0,0,0,0
F,0,0,0,1,199495.0,492240.0,0,0,0
M,0,1,0,1,148440.0,353857.0,0,0,1
F,0,1,0,1,60597.0,156036.0,0,0,1
M,1,0,0,1,37302.0,120991.0,0,0,1
M,1,0,0,1,53928.0,189606.0,0,0,0
F,0,0,0,1,849.0,33605.0,1,1,1
M,0,0,0,1,7139.0,66192.0,0,1,1
F,0,1,0,1,8632.0,69029.0,0,0,1
F,0,0,0,1,32205.0,89269.0,0,0,0
F,0,1,0,1,26892.0,107469.0,0,0,1
M,0,1,0,1,31198.0,136196.0,0,0,1
F,0,0,0,1,79206.0,196860.0,0,0,1
F,0,0,0,1,60222.0,177445.0,0,0,1
F,0,0,0,1,42016.0,270279.0,0,0,1
M,0,0,0,1,12360.0,115638.0,0,1,1
M,0,0,0,1,42634.0,139742.0,0,0,1
F,0,0,0,1,108029.0,520575.0,0,0,0
F,0,1,1,1,4024.0,54701.0,1,1,1
M,0,1,0,1,26226.0,164385.0,0,1,1
M,0,0,0,1,17759.0,138931.0,0,1,1
F,0,1,0,1,160.0,23930.0,1,1,1
F,0,0,0,1,34088.0,113466.0,0,0,1
F,1,0,0,1,24372.0,59598.0,0,1,1
M,0,0,0,1,203003.0,367919.0,0,0,0
F,0,1,1,1,2645.0,52352.0,1,1,1
F,0,1,0,1,25967.0,174523.0,0,0,1
M,0,0,0,1,47350.0,285842.0,0,0,1
F,1,1,0,1,22364.0,131934.0,0,1,1
M,0,1,0,1,59607.0,235385.0,0,0,1
M,0,1,0,1,72966.0,245951.0,0,0,1
F,0,1,0,1,12810.0,84206.0,0,1,1
M,0,0,0,1,108867.0,309616.0,0,0,1
F,0,0,0,1,51680.0,351717.0,0,0,1
F,0,1,1,1,4034.0,86546.0,1,1,1
M,0,0,0,1,70431.0,241771.0,0,0,1
F,1,1,1,1,1297.0,-228253.0,1,1,1
M,0,0,0,1,13554.0,81689.0,0,1,1
M,0,0,0,1,181002.0,485569.0,0,0,0
M,0,1,1,1,53060.0,211332.0,0,0,1
F,0,0,0,1,123510.0,134189.0,0,0,0
M,0,1,0,1,12742.0,132925.0,0,1,1
M,0,0,0,1,44638.0,410851.0,0,0,1
F,0,0,0,1,66685.0,266999.0,0,0,1
F,0,1,0,1,14076.0,122522.0,0,1,1
F,0,1,1,1,469.0,39134.0,1,1,1
M,0,0,0,1,5.0,-534274.0,1,1,1
M,0,0,0,1,2766.0,61736.0,1,1,1
M,0,1,0,1,69719.0,154887.0,0,0,1
M,0,0,0,1,21168.0,124934.0,0,0,1
F,0,0,0,1,28814.0,256388.0,0,0,1
F,0,0,0,1,307435.0,1677550.0,0,0,1
F,1,0,0,1,7867.0,60184.0,0,1,1
F,0,1,0,1,146412.0,139095.0,0,0,1
F,0,0,0,1,132929.0,234378.0,0,0,1
M,0,1,1,1,61975.0,225698.0,0,0,1
M,0,1,0,1,5199.0,55291.0,1,1,1
F,1,1,1,1,54869.0,116097.0,0,0,1
M,0,0,0,1,101533.0,322762.0,0,0,1
M,0,1,0,1,35015.0,63861.0,0,0,1
F,0,1,0,1,18565.0,96574.0,0,0,0
F,0,0,0,1,173438.0,1017128.0,0,0,1
M,0,0,0,1,14953.0,147404.0,0,1,1
F,1,0,1,1,4203.0,62738.0,1,1,1
F,0,1,0,1,54693.0,209888.0,0,0,1
F,0,1,0,1,54519.0,161844.0,0,0,1
M,0,0,0,1,109942.0,512572.0,0,0,1
F,0,0,0,1,18898.0,152837.0,0,1,1
F,0,0,0,1,11218.0,116770.0,0,1,1
F,0,0,0,1,19201.0,211553.0,0,0,1
M,0,0,0,1,8369.0,109213.0,0,1,1
F,0,0,0,1,27449.0,132284.0,0,0,1
F,0,0,0,1,71465.0,242518.0,0,0,0
M,0,0,0,1,120674.0,471425.0,0,0,0
F,0,0,0,1,35158.0,138485.0,0,0,1
F,0,0,0,1,24818.0,162855.0,0,0,1
F,0,0,0,1,39578.0,169847.0,0,0,1
F,0,0,0,1,2856.0,53392.0,1,1,1
F,0,0,0,1,58941.0,179638.0,0,0,0
F,0,0,0,1,89158.0,171998.0,0,0,1
F,0,0,0,1,134569.0,275179.0,0,0,1
F,0,1,0,1,141175.0,266836.0,0,0,0
F,0,0,0,1,6059.0,77397.0,0,1,1
M,0,0,0,1,50565.0,196121.0,0,0,1
M,0,0,0,1,157225.0,367997.0,0,0,1
M,0,0,1,1,923.0,56901.0,1,1,1
M,0,1,0,1,42145.0,129699.0,0,0,1
F,0,0,0,1,58538.0,211144.0,0,0,1
M,0,0,0,1,28338.0,131983.0,0,0,0
F,0,0,0,1,26103.0,163443.0,0,0,1
M,0,0,0,1,1696.0,48810.0,1,1,1
M,0,1,0,1,117130.0,269083.0,0,0,1
M,0,0,0,1,8285.0,70746.0,0,1,1
F,0,1,1,1,25738.0,107490.0,0,0,1
F,0,1,0,1,50774.0,262828.0,0,0,0
F,1,0,0,1,8121.0,101825.0,0,1,1
M,0,0,0,1,77487.0,221742.0,0,0,1
M,0,1,0,1,2253.0,57037.0,1,1,1
F,0,0,0,1,12942.0,93058.0,0,1,1
F,0,0,0,1,24573.0,193663.0,0,1,1
F,1,0,0,1,203573.0,1276454.0,0,0,1
M,0,1,1,1,13894.0,60685.0,0,1,1
M,0,0,0,1,43199.0,126638.0,0,0,0
F,0,0,0,1,32355.0,117481.0,0,0,0
F,0,0,0,1,64624.0,367227.0,0,0,0
M,0,1,0,1,80946.0,204914.0,0,0,1
M,0,0,0,1,1251.0,33605.0,1,1,1
F,0,1,0,1,29100.0,198013.0,0,1,1
M,1,1,0,1,52828.0,158493.0,0,0,1
F,0,0,0,1,13057.0,107943.0,0,1,1
F,0,0,0,1,44479.0,187255.0,0,0,1
F,0,1,1,1,57705.0,148154.0,0,0,1
M,0,0,0,1,3925.0,33461.0,1,1,1
M,0,1,0,1,19982.0,89912.0,0,1,1
F,0,0,0,1,80823.0,240357.0,0,0,1
M,1,0,0,1,26559.0,76018.0,0,1,1
M,0,0,0,1,6885.0,80262.0,0,1,1
M,0,1,0,1,44463.0,193401.0,0,0,1
M,0,0,0,1,46185.0,200351.0,0,0,1
F,1,0,0,1,12007.0,150000.0,0,1,1
F,0,0,0,1,250109.0,439761.0,0,0,0
M,0,0,0,1,61986.0,226734.0,0,0,1
M,0,0,0,1,58087.0,298159.0,0,0,0
F,0,0,0,1,15597.0,72311.0,0,0,0
M,0,0,1,1,12112.0,73607.0,0,1,1
M,0,0,0,1,86458.0,588996.0,0,0,1
M,0,0,1,1,35568.0,97298.0,0,0,1
F,1,0,1,1,889462.0,1012232.0,0,0,1
M,0,0,0,1,48438.0,169236.0,0,0,1
M,0,1,0,1,66586.0,262900.0,0,0,1
M,0,1,0,1,56422.0,188067.0,0,0,1
F,0,0,0,1,115230.0,331174.0,0,0,0
F,0,0,0,1,3699.0,49213.0,1,1,1
F,1,0,0,1,88476.0,41153.0,0,0,1
M,0,0,0,1,15066.0,62291.0,0,0,1
F,0,0,0,1,36350.0,99066.0,0,0,0
M,0,0,0,1,16204.0,52209.0,0,1,1
M,0,0,0,1,50695.0,99004.0,0,0,1
M,0,0,0,1,7276.0,72916.0,0,1,1
M,0,0,0,1,2377.0,54833.0,1,1,1
F,0,1,0,1,78913.0,142924.0,0,0,1
M,0,0,0,1,92483.0,244018.0,0,0,1
F,0,0,0,1,72823.0,223694.0,0,0,0
M,0,1,0,1,101118.0,251439.0,0,0,1
M,0,0,0,1,18076.0,155272.0,0,0,1
M,0,1,0,1,38465.0,51777.0,0,0,1
M,0,0,0,1,51814.0,187764.0,0,0,0
F,0,0,0,1,5038.0,59971.0,1,1,1
M,0,0,0,1,4974.0,49062.0,1,1,1
M,0,0,0,1,45306.0,179500.0,0,0,1
F,0,0,1,1,47742.0,157200.0,0,0,1
F,0,1,0,1,520997.0,436178.0,0,0,0
F,0,0,0,1,99449.0,231129.0,0,0,1
F,0,0,0,1,22988.0,92122.0,0,0,1
F,0,1,0,1,50116.0,212048.0,0,0,1
M,0,1,0,1,36838.0,165591.0,0,0,1
M,0,0,0,1,36502.0,149856.0,0,0,1
F,0,1,0,1,12820.0,53995.0,0,1,1
F,0,0,0,1,2829.0,48526.0,1,1,1
M,0,1,0,1,25221.0,126707.0,0,1,1
M,0,0,0,1,129152.0,377877.0,0,0,1
M,0,0,0,1,23672.0,122756.0,0,1,1
M,0,1,0,1,96596.0,178719.0,0,0,0
M,1,0,0,1,51606.0,96603.0,0,0,1
M,0,1,1,1,4304.0,61808.0,1,1,1
M,0,1,0,1,20254.0,170661.0,0,1,1
M,1,1,0,1,6672.0,98526.0,0,1,1
M,1,0,0,1,63951.0,252128.0,0,0,1
F,0,0,0,1,16908.0,86389.0,0,1,1
F,0,0,0,1,152895.0,482749.0,0,0,1
M,0,0,0,1,68070.0,164619.0,0,0,1
M,0,0,0,1,54574.0,212786.0,0,0,1
F,0,1,0,1,212048.0,244422.0,0,0,1
F,0,0,0,1,26340.0,90798.0,0,0,1
F,0,0,0,1,33380.0,121738.0,0,0,1
M,0,0,0,1,87004.0,256286.0,0,0,1
M,0,0,0,1,16474.0,169074.0,0,1,1
M,0,0,0,1,106798.0,599811.0,0,0,1
F,0,1,0,1,52702.0,285335.0,0,0,1
F,1,0,1,1,69607.0,363318.0,0,0,1
F,0,1,0,1,41614.0,141180.0,0,0,1
M,0,1,0,1,19835.0,191763.0,0,1,1
F,0,1,0,1,5446.0,57787.0,1,1,1
F,0,0,1,1,89513.0,288259.0,0,0,1
M,1,0,1,1,47050.0,329192.0,0,0,1
F,0,0,0,1,63574.0,185395.0,0,0,0
M,0,0,0,1,28018.0,122800.0,0,0,0
F,0,1,0,1,85334.0,85236.0,0,0,0
F,0,0,0,1,57419.0,147851.0,0,0,1
F,0,0,0,1,12297.0,86833.0,0,1,1
F,0,0,0,1,1000.0,-540129.0,1,1,1
M,0,0,0,1,15363.0,120342.0,0,1,1
F,0,0,0,1,110671.0,298835.0,0,0,0
F,0,1,0,1,426164.0,866758.0,0,0,1
F,1,0,0,1,60986.0,92829.0,0,0,1
M,0,0,0,1,68037.0,248609.0,0,0,0
F,0,0,1,1,148619.0,512669.0,0,0,1
F,0,0,0,1,29479.0,120331.0,0,0,0
F,0,0,0,1,141793.0,202462.0,0,0,1
M,0,0,0,1,75301.0,173974.0,0,0,1
M,0,0,0,1,17830.0,104975.0,0,1,1
M,0,0,0,1,25740.0,204856.0,0,0,0
F,0,0,0,1,11863.0,98844.0,0,1,1
M,0,0,1,1,18750.0,221439.0,0,0,1
M,0,0,0,1,82275.0,176229.0,0,0,1
F,0,0,0,1,36735.0,82183.0,0,0,1
M,0,1,0,1,37469.0,155658.0,0,0,0
F,0,0,0,1,87108.0,459930.0,0,0,1
M,0,1,0,1,194476.0,247107.0,0,0,1
F,0,0,0,1,25104.0,193339.0,0,1,1
F,0,0,0,1,66091.0,188877.0,0,0,1
F,0,0,0,1,32135.0,153207.0,0,0,1
M,0,0,0,1,5014.0,68343.0,1,1,1
M,0,1,0,1,25446.0,207920.0,0,1,1
F,0,0,0,1,41473.0,136726.0,0,0,1
F,0,1,0,1,36118.0,40848.0,0,0,1
F,0,0,0,1,115717.0,664130.0,0,0,0
F,1,0,0,1,42464.0,188661.0,0,0,1
M,0,0,0,1,174476.0,318312.0,0,0,0
M,0,0,0,1,64673.0,167118.0,0,0,0
M,0,0,0,1,4855.0,69226.0,1,1,1
M,0,0,0,1,76656.0,237117.0,0,0,1
M,0,0,0,1,5953.0,94404.0,0,1,1
F,0,0,0,1,86269.0,218244.0,0,0,1
F,0,0,0,1,18560.0,209285.0,0,0,0
M,0,0,0,1,28771.0,130728.0,0,0,0
F,0,0,0,1,80174.0,335155.0,0,0,1
F,0,0,0,1,23508.0,177834.0,0,1,1
F,0,0,0,1,5271.0,23846.0,1,1,1
F,0,0,0,1,115746.0,508793.0,0,0,1
M,1,0,0,1,18076.0,54095.0,0,1,1
M,1,0,0,1,50763.0,136169.0,0,0,1
M,0,0,1,1,24669.0,130629.0,0,0,1
M,0,0,0,1,33865.0,151812.0,0,0,1
F,0,1,1,1,47391.0,108992.0,0,0,1
F,0,1,0,1,22887.0,155902.0,0,0,1
M,0,1,1,1,626.0,53979.0,1,1,1
M,0,0,0,1,5997.0,78010.0,0,1,1
F,1,0,0,1,24223.0,178584.0,0,0,1
F,0,0,0,1,14241.0,124919.0,0,1,1
F,0,0,0,1,17622.0,95371.0,0,0,1
F,0,0,0,1,17492.0,109054.0,0,0,1
M,0,0,0,1,247007.0,837918.0,0,0,1
M,1,0,0,1,5964.0,53652.0,0,1,1
M,0,0,0,1,52672.0,114347.0,0,0,1
F,0,0,0,1,106598.0,277110.0,0,0,0
M,0,0,0,1,98083.0,166719.0,0,0,1
M,0,0,0,1,73407.0,262814.0,0,0,1
M,0,0,0,1,53191.0,137580.0,0,0,1
F,0,0,1,1,31155.0,123812.0,0,0,0
M,0,1,1,1,51936.0,219417.0,0,0,1
F,0,0,0,1,103954.0,240207.0,0,0,1
M,0,0,0,1,17466.0,120113.0,1,1,1
F,0,1,1,1,25025.0,125624.0,0,0,1
M,0,0,0,1,99467.0,226400.0,0,0,0
F,0,0,1,1,69742.0,354099.0,0,0,0
F,0,1,0,1,19181.0,174794.0,0,1,1
F,0,0,0,1,181500.0,206523.0,0,0,0
F,0,0,0,1,55196.0,237685.0,0,0,1
M,1,0,0,1,17652.0,83053.0,0,0,1
F,0,1,0,1,40038.0,158717.0,0,0,1
M,0,0,0,1,59885.0,337327.0,0,0,1
F,0,0,0,1,9633.0,82927.0,0,1,1
M,1,0,0,1,7491.0,44641.0,0,1,1
F,0,0,0,1,86622.0,363817.0,0,0,1
F,0,0,0,1,8126.0,77203.0,0,1,1
F,0,0,0,1,29321.0,143169.0,0,1,1
M,0,0,0,1,68482.0,282629.0,0,0,1
M,0,1,0,1,3810.0,61580.0,1,1,1
F,0,1,0,1,31314.0,93664.0,0,0,1
M,0,1,0,1,28630.0,154080.0,0,0,1
F,0,0,1,1,6792.0,96437.0,0,1,1
M,0,0,1,1,11126.0,122217.0,0,1,1
M,0,0,0,1,171655.0,551003.0,0,0,1
M,0,1,0,1,6815.0,82487.0,0,1,1
M,0,1,0,1,11618.0,113853.0,0,1,1
F,0,1,0,1,368378.0,1850922.0,0,0,0
M,0,0,0,1,294892.0,912425.0,0,0,1
F,0,0,1,1,62569.0,104667.0,0,0,1
F,0,0,0,1,26842.0,127966.0,0,1,1
M,0,1,0,1,80824.0,291756.0,0,0,1
M,0,0,0,1,242045.0,181971.0,0,0,1
F,0,1,0,1,16072.0,134073.0,0,1,1
M,1,0,0,1,144117.0,438609.0,0,0,1
F,0,1,0,1,40604.0,149351.0,0,0,1
F,0,1,0,1,37674.0,106669.0,0,0,1
F,0,0,0,1,8785.0,52306.0,0,1,1
M,0,0,0,1,67002.0,173588.0,0,0,1
M,0,0,0,1,10717.0,130114.0,0,1,1
M,0,0,0,1,43068.0,145836.0,0,0,1
M,0,1,0,1,78280.0,401790.0,0,0,0
F,0,0,0,1,60089.0,167525.0,0,0,1
M,0,1,0,1,3259.0,66838.0,1,1,1
M,1,0,0,1,24456.0,197686.0,0,0,1
F,0,1,0,1,7406.0,77798.0,0,1,1
M,0,1,1,1,1263.0,44544.0,1,1,1
F,0,1,0,1,3853.0,69755.0,1,1,1
M,0,1,1,1,5810.0,75094.0,0,1,1
M,0,0,0,1,74166.0,270024.0,0,0,0
M,0,1,0,1,7172.0,85692.0,0,1,1
M,0,0,1,1,17699.0,77856.0,0,0,1
M,0,1,0,1,34487.0,235360.0,0,0,1
F,0,0,0,1,106561.0,200104.0,0,0,1
M,0,0,0,1,154181.0,464995.0,0,0,1
F,0,0,0,1,2374.0,45743.0,1,1,1
F,0,0,0,1,110175.0,318453.0,0,0,1
F,0,0,0,1,18531.0,95674.0,0,1,1
F,0,0,0,1,45746.0,236164.0,0,0,1
M,0,0,0,1,189776.0,301137.0,0,0,1
M,0,0,0,1,64483.0,121361.0,0,0,0
M,0,0,1,1,25105.0,169337.0,0,0,1
F,0,0,0,1,171087.0,346890.0,0,0,1
F,0,0,0,1,212512.0,483057.0,0,0,1
M,0,1,0,1,65455.0,187116.0,0,0,1
M,0,0,0,1,56256.0,164446.0,0,0,1
M,0,1,0,1,34939.0,236360.0,0,0,0
M,0,1,1,1,53376.0,279671.0,0,0,0
F,0,0,0,1,60077.0,164071.0,0,0,0
F,0,1,1,1,769.0,35237.0,1,1,1
F,0,0,0,1,16437.0,148210.0,0,1,1
F,0,0,0,1,45726.0,171723.0,0,0,1
F,0,1,0,1,65508.0,285487.0,0,0,1
M,0,0,0,1,62032.0,379109.0,0,0,1
M,0,0,0,1,20.0,9733.0,1,1,1
F,0,1,1,1,47072.0,184140.0,0,0,1
F,0,0,0,1,72708.0,149843.0,0,0,1
M,0,0,0,1,859187.0,1002500.0,0,0,1
F,0,0,0,1,59800.0,200550.0,0,0,0
F,0,0,0,1,48794.0,179378.0,0,0,1
F,0,0,0,1,39754.0,189430.0,0,0,0
F,0,1,0,1,34938.0,202391.0,0,0,1
F,0,1,0,1,146604.0,391816.0,0,0,1
F,0,0,0,1,24646.0,130436.0,0,0,0
M,0,0,0,1,91604.0,267871.0,0,0,1
M,0,0,0,1,395884.0,741035.0,0,0,0
M,0,0,0,1,136215.0,276303.0,0,0,1
M,0,0,0,1,43040.0,174206.0,0,0,1
F,1,0,0,1,19437.0,104969.0,0,0,1
F,1,0,0,1,60138.0,144006.0,0,0,1
M,0,0,0,1,50031.0,245488.0,0,0,0
M,1,1,1,1,23934.0,97099.0,0,1,1
M,0,0,0,1,89230.0,363196.0,0,0,0
F,0,0,0,1,33461.0,88261.0,0,0,1
F,0,0,0,1,37707.0,148227.0,0,0,1
F,1,0,0,1,318810.0,775346.0,0,0,1
F,0,1,0,1,63922.0,269838.0,0,0,1
F,0,1,1,1,7407.0,-70851.0,0,1,1
F,0,0,0,1,10492.0,155627.0,0,1,1
